date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:58:16	27980/27980	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263507306-6d4c%22	https://layerdrops.com/notechhtml/main-html/assets/js/notech.js	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/js/notech.js	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:58:17	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-5d54c01ae8a80%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot?	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:18	254450/254450	URF---	200	added ('OK%20(cached)')	image/jpeg		https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-2-3.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-2-3.jpg	(from https://layerdrops.com/notechhtml/main-html/index2.html)
17:58:18	250942/250942	URF---	200	added ('OK%20(cached)')	image/jpeg		https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-2-2.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-2-2.jpg	(from https://layerdrops.com/notechhtml/main-html/index2.html)
17:58:18	170692/170692	URF---	200	added ('OK%20(cached)')	image/jpeg		https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/tech-bg-1-1.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/tech-bg-1-1.jpg	(from https://layerdrops.com/notechhtml/main-html/index2.html)
17:58:18	319149/319149	URF---	200	added ('OK%20(cached)')	image/jpeg		https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-2-1.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-2-1.jpg	(from https://layerdrops.com/notechhtml/main-html/index2.html)
17:58:20	289428/289428	URF---	200	added ('OK%20(cached)')	image/jpeg		https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/business-from-two-bg.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/business-from-two-bg.jpg	(from https://layerdrops.com/notechhtml/main-html/index2.html)
17:58:20	328364/328364	URF---	200	added ('OK%20(cached)')	image/png		https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-three-bg.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-three-bg.png	(from https://layerdrops.com/notechhtml/main-html/index3.html)
17:58:20	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%2261dd5d5a-34ec%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:21	344909/344909	URF---	200	added ('OK%20(cached)')	image/jpeg		https://layerdrops.com/notechhtml/main-html/assets/images/resources/main-slider-three-img-1.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/resources/main-slider-three-img-1.jpg	(from https://layerdrops.com/notechhtml/main-html/index3.html)
17:58:21	266262/266262	URF---	200	added ('OK%20(cached)')	image/jpeg		https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/page-header-bg.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/page-header-bg.jpg	(from https://layerdrops.com/notechhtml/main-html/about.html)
17:58:21	43263/43263	URF---	200	added ('OK%20(cached)')	image/jpeg		https://layerdrops.com/notechhtml/main-html/assets/images/team/team-1-4.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/team/team-1-4.jpg	(from https://layerdrops.com/notechhtml/main-html/team.html)
17:58:21	48772/48772	URF---	200	added ('OK%20(cached)')	image/png		https://layerdrops.com/notechhtml/main-html/assets/images/resources/we-help__img.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/resources/we-help__img.png	(from https://layerdrops.com/notechhtml/main-html/team.html)
17:58:22	147347/147347	URF---	200	added ('OK%20(cached)')	image/jpeg		https://layerdrops.com/notechhtml/main-html/assets/images/resources/why-choose-two-img.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/resources/why-choose-two-img.jpg	(from https://layerdrops.com/notechhtml/main-html/pricing.html)
17:58:23	16772/16772	---M--	200	added ('OK')	font/woff	etag:%2261dd5d5a-4184%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:23	18768/18768	URF---	200	added ('OK%20(cached)')	image/png		https://layerdrops.com/notechhtml/main-html/assets/images/shapes/welcome-three-shape-3.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/shapes/welcome-three-shape-3.png	(from https://layerdrops.com/notechhtml/main-html/services4.html)
17:58:23	143582/143582	URF---	200	added ('OK%20(cached)')	image/png		https://layerdrops.com/notechhtml/main-html/assets/images/resources/welcome-three-img-1.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/resources/welcome-three-img-1.png	(from https://layerdrops.com/notechhtml/main-html/services4.html)
17:58:23	34052/34052	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2261dd5d5a-8504%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:23	98239/98239	URF---	200	added ('OK%20(cached)')	image/jpeg		https://layerdrops.com/notechhtml/main-html/assets/images/services/service-details-img-2.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/services/service-details-img-2.jpg	(from https://layerdrops.com/notechhtml/main-html/ui-ux-designing.html)
17:58:25	145515/145515	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261dd5d5a-2386b%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:26	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-5d54c01ae8a80%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:27	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2028%20Oct%202023%2012:28:25%20GMT	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:27	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2028%20Oct%202023%2012:28:26%20GMT	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot?	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:27	2942/2942	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2260c479a2-b7e%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/nice-select/jquery.nice-select.min.js	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/nice-select/jquery.nice-select.min.js	(from https://layerdrops.com/notechhtml/main-html/products.html)
17:58:27	136516/136516	UR-MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2261dd5d5a-21544%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:29	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-5d54c01ae8a80%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot?	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:29	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2028%20Oct%202023%2012:28:29%20GMT	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:29	34052/34052	UR-MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2261dd5d5a-8504%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:29	16772/16772	---M--	200	added ('OK')	font/woff	etag:%2261dd5d5a-4184%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:30	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%2261dd5d5c-139ac%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:31	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2028%20Oct%202023%2012:28:31%20GMT	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot?	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:31	104280/104280	---M--	200	added ('OK')	font/woff	etag:%2261dd5d5c-19758%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:32	104280/104280	URF---	200	added ('OK%20(cached)')	application/woff		https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:33	204528/204528	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2261dd5d5a-31ef0%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:34	27020/27020	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22698c-5d7853eee9a80%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/fonts/icomoon.eot?s8kcq0	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/fonts/icomoon9f90.eot	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/style.css)
17:58:35	922603/922603	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261dd5d5a-e13eb%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css)
17:58:36	26856/26856	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226202ab9a-68e8%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/fonts/icomoon.ttf?s8kcq0	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/fonts/icomoon9f90.ttf	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/style.css)
17:58:36	26932/26932	---M--	200	added ('OK')	font/woff	etag:%226202ab9a-6934%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/fonts/icomoon.woff?s8kcq0	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/fonts/icomoon9f90.woff	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/style.css)
17:58:38	99721/99721	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226202ab9a-18589%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/fonts/icomoon.svg?s8kcq0	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/fonts/icomoon9f90.svg	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/style.css)
17:58:38	3568/3568	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22df0-5eb6a3dd54100%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/fonts/notech-two.eot?7sc5yz	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/fonts/notech-twocb2f.eot	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/style.css)
17:58:40	3392/3392	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22635071e4-d40%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/fonts/notech-two.ttf?7sc5yz	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/fonts/notech-twocb2f.ttf	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/style.css)
17:58:40	3468/3468	---M--	200	added ('OK')	font/woff	etag:%22635071e4-d8c%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/fonts/notech-two.woff?7sc5yz	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/fonts/notech-twocb2f.woff	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/style.css)
17:58:42	9730/9730	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22635071e4-2602%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/fonts/notech-two.svg?7sc5yz	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/fonts/notech-twocb2f.svg	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/style.css)
17:58:42	54748/54748	---M--	200	added ('OK')	font/woff2	etag:%2261dd5d64-d5dc%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/reey-font/reey-regular-webfont.woff2	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/reey-font/reey-regular-webfont.woff2	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/reey-font/stylesheet.css)
17:58:43	64336/64336	---M--	200	added ('OK')	font/woff	etag:%2261dd5d64-fb50%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/reey-font/reey-regular-webfont.woff	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/reey-font/reey-regular-webfont.woff	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/reey-font/stylesheet.css)
17:58:44	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:28:44%20GMT	https://layerdrops.com/notechhtml/main-html/assets/vendors/owl-carousel/owl.video.play.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/owl-carousel/owl.video.play.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/owl-carousel/owl.carousel.min.css)
17:58:45	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:28:45%20GMT	https://layerdrops.com/notechhtml/main-html/assets/vendors/images/icon/bx_loader.gif	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/images/icon/bx_loader.gif	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/bxslider/jquery.bxslider.css)
17:58:46	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:28:46%20GMT	https://layerdrops.com/notechhtml/main-html/assets/vendors/img/bx-slider/controls.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/img/bx-slider/controls.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/bxslider/jquery.bxslider.css)
17:58:47	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:28:47%20GMT	https://layerdrops.com/notechhtml/main-html/assets/vendors/vegas/overlays/02.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/vegas/overlays/02.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/vegas/vegas.min.css)
17:58:48	280/280	---M--	200	added ('OK')	image/png	etag:%2261dd5d60-118%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
17:58:49	262/262	---M--	200	added ('OK')	image/png	etag:%2261dd5d60-106%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
17:58:50	262/262	---M--	200	added ('OK')	image/png	etag:%2261dd5d60-106%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
17:58:51	207/207	---M--	200	added ('OK')	image/png	etag:%2261dd5d60-cf%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
17:58:52	335/335	---M--	200	added ('OK')	image/png	etag:%2261dd5d60-14f%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
17:58:53	332/332	---M--	200	added ('OK')	image/png	etag:%2261dd5d60-14c%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
17:58:54	6922/6922	---M--	200	added ('OK')	image/png	etag:%2261dd5d60-1b0a%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
17:58:55	6999/6999	---M--	200	added ('OK')	image/png	etag:%2261dd5d60-1b57%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
17:58:56	6992/6992	---M--	200	added ('OK')	image/png	etag:%2261dd5d60-1b50%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
17:58:57	4549/4549	---M--	200	added ('OK')	image/png	etag:%2261dd5d60-11c5%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
17:58:58	4549/4549	---M--	200	added ('OK')	image/png	etag:%2261dd5d62-11c5%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-icons_cd0a0a_256x240.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/images/ui-icons_cd0a0a_256x240.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
17:58:59	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:28:59%20GMT	https://layerdrops.com/notechhtml/main-html/assets/vendors/timepicker/images/ui-icons_444444_256x240.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/timepicker/images/ui-icons_444444_256x240.png	(from https://layerdrops.com/notechhtml/main-html/assets/vendors/timepicker/timePicker.css)
17:59:00	8393/8393	---M--	200	added ('OK')	image/png	etag:%226202aac4-20c9%22	https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/brand-logo-bg-1-1.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/brand-logo-bg-1-1.png	(from https://layerdrops.com/notechhtml/main-html/assets/css/notech.css)
17:59:01	4543/4543	---M--	200	added ('OK')	image/png	etag:%226202aae2-11bf%22	https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/project-bg-1-1.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/project-bg-1-1.png	(from https://layerdrops.com/notechhtml/main-html/assets/css/notech.css)
17:59:02	61925/61925	---M--	200	added ('OK')	image/png	etag:%226202ab4e-f1e5%22	https://layerdrops.com/notechhtml/main-html/assets/images/shapes/project-bg-1-1.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/shapes/project-bg-1-1.png	(from https://layerdrops.com/notechhtml/main-html/assets/css/notech.css)
17:59:03	11147/11147	---M--	200	added ('OK')	image/png	etag:%226202b60a-2b8b%22	https://layerdrops.com/notechhtml/main-html/assets/images/shapes/team-bg-1-1.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/shapes/team-bg-1-1.png	(from https://layerdrops.com/notechhtml/main-html/assets/css/notech.css)
17:59:04	3966/3966	---M--	200	added ('OK')	image/png	etag:%226202ab9c-f7e%22	https://layerdrops.com/notechhtml/main-html/assets/images/dark/project-bg-1-1.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/dark/project-bg-1-1.png	(from https://layerdrops.com/notechhtml/main-html/assets/css/notech-dark.css)
17:59:05	6504/6504	---M--	200	added ('OK')	image/png	etag:%226202ab9c-1968%22	https://layerdrops.com/notechhtml/main-html/assets/images/dark/brand-logo-bg-1-1.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/dark/brand-logo-bg-1-1.png	(from https://layerdrops.com/notechhtml/main-html/assets/css/notech-dark.css)
17:59:06	3570/3570	---M--	200	added ('OK')	image/png	etag:%226202ab9c-df2%22	https://layerdrops.com/notechhtml/main-html/assets/images/dark/team-bg-1-1-.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/dark/team-bg-1-1-.png	(from https://layerdrops.com/notechhtml/main-html/assets/css/notech-dark.css)
